InductedToHallOfFame,OnHallOfFameBallot,FullPlayerName,YearsPlayed,AB,R,H,Doubles,Triples,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,TB,TotalPlayerAwards,LastYearPlayed,ID
FALSE,FALSE,Bill Smiley,2,308,33,60,4,2,0,0,0,.195,.221,0,68,0,1882,smilebi01
FALSE,FALSE,Denny Sullivan,2,23,6,6,2,0,0,4,0,.261,.348,0,8,0,1880,sullide01
FALSE,FALSE,Al Hall,2,314,31,80,7,3,0,14,0,.255,.296,0,93,0,1880,hallal01
FALSE,FALSE,John Bergh,2,44,2,8,3,0,0,0,0,.182,.250,0,11,0,1880,berghjo01
FALSE,FALSE,Billy Riley,2,194,18,28,3,0,0,10,0,.144,.160,0,31,0,1879,rileybi01
FALSE,FALSE,Red Woodhead,2,136,5,21,1,0,0,2,0,.154,.162,0,22,0,1879,woodhre01
FALSE,FALSE,Pidgey Morgan,2,125,13,29,4,0,0,6,2,.232,.264,0,33,0,1878,morgapi01
FALSE,FALSE,Mike Golden,2,415,38,90,9,3,0,35,3,.217,.253,0,105,0,1878,goldemi01
FALSE,FALSE,Robert Maloney,2,11,1,3,0,1,0,2,0,.273,.455,0,5,0,1877,malonjo01
FALSE,FALSE,Flip Lafferty,2,20,2,1,1,0,0,0,0,.050,.100,0,2,0,1877,laffefl01
FALSE,FALSE,Tim McGinley,2,223,23,54,3,2,0,17,1,.242,.274,0,61,0,1876,mcginti01
FALSE,FALSE,Bill Parks,2,121,13,21,0,0,0,6,1,.174,.174,0,21,0,1876,parksbi01
FALSE,FALSE,Sam Field,2,41,4,6,0,0,0,1,1,.146,.146,0,6,0,1876,fieldsa01
FALSE,FALSE,John Carbine,2,61,3,7,0,0,0,3,0,.115,.115,0,7,0,1876,carbijo01
FALSE,FALSE,Dan Collins,2,40,4,5,2,0,0,9,1,.125,.175,0,7,0,1876,collida01
FALSE,FALSE,William Coon,2,232,31,52,5,1,0,23,1,.224,.254,0,59,0,1876,coonwi01
FALSE,FALSE,Billy West,2,39,4,8,1,0,0,2,0,.205,.231,0,9,0,1876,westbi01
FALSE,FALSE,Ed Somerville,2,449,49,90,13,1,0,27,2,.200,.234,0,105,0,1876,somered01
FALSE,FALSE,Fred Crane,2,85,7,18,1,0,0,5,0,.212,.224,0,19,0,1875,cranefr01
FALSE,FALSE,Oliver Brown,2,25,0,2,0,0,0,0,0,.080,.080,0,2,0,1875,brownol01
FALSE,FALSE,Mike Brannock,2,23,4,2,0,0,0,0,2,.087,.087,0,2,0,1875,brannmi01
FALSE,FALSE,Henry Gilroy,2,44,4,9,1,0,0,7,0,.205,.227,0,10,0,1875,gilro01
FALSE,FALSE,Pat McGee,2,225,11,38,6,1,0,20,0,.169,.204,0,46,0,1875,mcgeepa01
FALSE,FALSE,Joe Miller,2,108,5,15,1,0,0,1,0,.139,.148,0,16,0,1875,millejo01
FALSE,FALSE,Tom Miller,2,230,19,43,2,0,0,17,2,.187,.196,0,45,0,1875,milleto01
FALSE,FALSE,Len Lovett,2,26,3,7,1,0,0,3,0,.269,.308,0,8,0,1875,lovetle01
FALSE,FALSE,Levin Jones,2,11,0,4,0,0,0,2,0,.364,.364,0,4,0,1874,jones01
FALSE,FALSE,Jim Hall,2,66,9,19,0,1,0,6,0,.288,.318,0,21,0,1874,hallji01
FALSE,FALSE,Harry Deane,2,225,32,54,8,2,0,15,2,.240,.293,0,66,0,1874,deaneha01
FALSE,FALSE,John Donnelly,2,159,17,40,2,0,0,21,0,.252,.264,0,42,0,1874,donnejo01
FALSE,FALSE,Phonney Martin,2,337,52,82,4,2,0,37,4,.243,.267,0,90,0,1873,martiph01
FALSE,FALSE,Bob Reach,2,13,2,3,0,0,0,0,0,.231,.231,0,3,0,1873,reachbo01
FALSE,FALSE,Fraley Rogers,2,215,41,60,8,1,1,31,2,.279,.340,0,73,0,1873,rogerfr01
FALSE,FALSE,Marty Swandell,2,61,9,13,1,0,0,5,0,.213,.230,0,14,0,1873,swandma01
FALSE,FALSE,Charlie Mills,2,177,33,40,4,3,0,24,2,.226,.282,0,50,0,1872,millsch01
FALSE,FALSE,Ed Mincher,2,89,9,13,0,0,0,9,1,.146,.146,0,13,0,1872,minched01
FALSE,FALSE,Michael McAtee,2,261,64,65,11,3,0,25,5,.249,.314,0,82,0,1872,mcatebu01
FALSE,FALSE,Sam Jackson,2,88,17,19,5,3,0,11,0,.216,.341,0,30,0,1872,jackssa01
FALSE,FALSE,Marshall King,2,112,23,21,1,0,2,17,5,.188,.250,0,28,0,1872,kingma01
FALSE,FALSE,Steve King,2,272,78,96,18,6,0,54,4,.353,.463,0,126,0,1872,kingst01
FALSE,FALSE,Dickie Flowers,2,120,40,37,5,4,0,22,8,.308,.417,0,50,0,1872,flowedi01
FALSE,FALSE,Clipper Flynn,2,182,47,57,7,1,0,29,3,.313,.363,0,66,0,1872,flynncl01
FALSE,FALSE,Edward Beavens,2,58,13,15,2,0,0,7,2,.259,.293,0,17,0,1872,beaveed01
FALSE,FALSE,Henry Burroughs,2,70,12,16,2,3,1,14,0,.229,.386,0,27,0,1872,burrohe01
FALSE,FALSE,Jim Carleton,2,165,39,44,9,1,0,22,3,.267,.333,0,55,0,1872,carleji01
FALSE,FALSE,Evan Carter,1,62,15,19,4,1,5,12,3,.306,.645,0,40,0,2023,carteev01
FALSE,FALSE,Dominic Canzone,1,173,23,38,13,0,6,21,1,.220,.399,0,69,0,2023,canzodo01
FALSE,FALSE,Alexander Canario,1,17,1,5,1,1,1,6,0,.294,.647,0,11,0,2023,canaral01
FALSE,FALSE,Junior Caminero,1,34,4,8,1,0,1,7,0,.235,.353,0,12,0,2023,caminju01
FALSE,FALSE,Michael Busch,1,72,9,12,3,0,2,7,1,.167,.292,0,21,0,2023,buschmi02
FALSE,FALSE,Lawrence Butler,1,123,10,26,4,0,4,10,0,.211,.341,0,42,0,2023,butlela01
FALSE,FALSE,José Caballero,1,231,37,51,9,1,4,26,26,.221,.320,0,74,0,2023,cabaljo01
FALSE,FALSE,Trey Cabbage,1,53,5,11,3,0,1,7,1,.208,.321,0,17,0,2023,cabbatr01
FALSE,FALSE,Colton Cowser,1,61,15,7,2,0,0,4,1,.115,.148,0,9,0,2023,cowseco01
FALSE,FALSE,Pete Crow-Armstrong,1,14,3,0,0,0,0,1,2,.000,.000,0,0,0,2023,crowape01
FALSE,FALSE,Tyler Cropley,1,6,0,1,0,0,0,1,0,.167,.167,0,1,0,2023,croplty01
FALSE,FALSE,Oscar Colás,1,245,32,53,9,0,5,19,4,.216,.314,0,77,0,2023,colasos01
FALSE,FALSE,Jake Alu,1,159,14,36,2,1,2,16,5,.226,.289,0,46,0,2023,aluja01
FALSE,FALSE,Jacob Amaya,1,9,1,2,0,0,0,2,1,.222,.222,0,2,0,2023,amayaja01
FALSE,FALSE,Miguel Amaya,1,131,17,28,4,0,5,18,0,.214,.359,0,47,0,2023,amayami01
FALSE,FALSE,Jordyn Adams,1,39,1,5,0,0,0,1,1,.128,.128,0,5,0,2023,adamsjo03
FALSE,FALSE,Wilyer Abreu,1,76,10,24,6,0,2,14,3,.316,.474,0,36,0,2023,abreuwi02
FALSE,FALSE,Osleivis Basabe,1,87,15,19,5,0,1,12,0,.218,.310,0,27,0,2023,basabos01
FALSE,FALSE,Luken Baker,1,86,9,18,3,0,2,10,0,.209,.314,0,27,0,2023,bakerlu01
FALSE,FALSE,Patrick Bailey,1,326,29,76,18,1,7,48,1,.233,.359,0,117,0,2023,bailepa01
FALSE,FALSE,Dominic Fletcher,1,93,10,28,5,1,2,14,0,.301,.441,0,41,0,2023,fletcdo01
FALSE,FALSE,Tyler Fitzgerald,1,32,3,7,2,0,2,5,2,.219,.469,0,15,0,2023,fitzgty01
FALSE,FALSE,David Fry,1,101,12,24,6,0,4,15,2,.238,.416,0,42,0,2023,fryda01
FALSE,FALSE,Sal Frelick,1,191,29,47,9,1,3,24,7,.246,.351,0,67,0,2023,frelisa01
FALSE,FALSE,José Fermín,1,51,2,12,1,0,0,4,0,.235,.255,0,13,0,2023,fermijo01
FALSE,FALSE,Christian Encarnacion-Strand,1,222,29,60,7,0,13,37,2,.270,.477,0,106,0,2023,encarch01
FALSE,FALSE,Xavier Edwards,1,78,12,23,3,0,0,3,5,.295,.333,0,26,0,2023,edwarxa01
FALSE,FALSE,Brenton Doyle,1,399,48,81,16,5,10,48,22,.203,.343,0,137,1,2023,doylebr02
FALSE,FALSE,Jasson Domínguez,1,31,6,8,1,0,4,7,1,.258,.677,0,21,0,2023,dominja01
FALSE,FALSE,Cam Eden,1,6,1,1,0,0,0,0,0,.167,.167,0,1,0,2023,edenca01
FALSE,FALSE,Henry Davis,1,225,27,48,10,0,7,24,3,.213,.351,0,79,0,2023,davishe01
FALSE,FALSE,Elly De La Cruz,1,388,67,91,15,7,13,44,35,.235,.410,0,159,0,2023,delacel01
FALSE,FALSE,Jonny DeLuca,1,42,5,11,1,0,2,6,1,.262,.429,0,18,0,2023,delucjo01
FALSE,FALSE,David Hamilton,1,33,2,4,2,0,0,0,2,.121,.182,0,6,0,2023,hamilda03
FALSE,FALSE,Zack Gelof,1,270,40,72,20,1,14,32,14,.267,.504,0,136,0,2023,gelofza01
FALSE,FALSE,Hunter Goodman,1,70,6,14,4,3,1,17,1,.200,.386,0,27,0,2023,goodmhu01
FALSE,FALSE,Nick Gonzales,1,115,12,24,8,1,2,13,0,.209,.348,0,40,0,2023,gonzani01
FALSE,FALSE,Tristan Gray,1,5,1,2,0,0,1,1,0,.400,1.000,0,5,0,2023,graytr01
FALSE,FALSE,Heston Kjerstad,1,30,3,7,1,0,2,3,0,.233,.467,0,14,0,2023,kjershe01
FALSE,FALSE,Taylor Kohlwey,1,13,0,2,0,0,0,0,0,.154,.154,0,2,0,2023,kohlwta01
FALSE,FALSE,Grae Kessinger,1,40,3,8,2,0,1,1,0,.200,.325,0,13,0,2023,kessigr01
FALSE,FALSE,Jordan Lawlar,1,31,2,4,0,0,0,0,1,.129,.129,0,4,0,2023,lawlajo01
FALSE,FALSE,Spencer Horwitz,1,39,5,10,2,0,1,7,0,.256,.385,0,15,0,2023,horwisp01
FALSE,FALSE,TJ Hopkins,1,41,7,7,0,0,0,1,1,.171,.171,0,7,0,2023,hopkitj01
FALSE,FALSE,Edouard Julien,1,338,60,89,16,1,16,37,3,.263,.459,0,155,0,2023,julieed01
FALSE,FALSE,Corey Julks,1,298,35,73,14,0,6,33,15,.245,.352,0,105,0,2023,julksco01
FALSE,FALSE,Connor Kaiser,1,4,0,0,0,0,0,0,0,.000,.000,0,0,0,2023,kaiseco01
FALSE,FALSE,Ronny Mauricio,1,101,11,25,4,0,2,9,7,.248,.347,0,35,0,2023,mauriro01
FALSE,FALSE,Luis Matos,1,228,24,57,13,1,2,14,3,.250,.342,0,78,0,2023,matoslu02
FALSE,FALSE,Matt McLain,1,365,65,106,23,4,16,50,14,.290,.507,0,185,0,2023,mclaima01
FALSE,FALSE,Mason McCoy,1,1,2,0,0,0,0,0,0,.000,.000,0,0,0,2023,mccoyma01
FALSE,FALSE,Drew Millas,1,28,1,8,2,0,1,6,0,.286,.464,0,13,0,2023,milladr01
FALSE,FALSE,Matt Mervis,1,90,8,15,2,0,3,11,0,.167,.289,0,26,0,2023,mervima01
FALSE,FALSE,Parker Meadows,1,125,19,29,4,2,3,13,8,.232,.368,0,46,0,2023,meadopa01
FALSE,FALSE,Wade Meckler,1,56,6,13,1,0,0,4,0,.232,.250,0,14,0,2023,mecklwa01
FALSE,FALSE,Curtis Mead,1,83,12,21,3,1,1,5,0,.253,.349,0,29,0,2023,meadcu01
FALSE,FALSE,J. P. Martínez,1,40,7,9,1,0,1,4,0,.225,.325,0,13,0,2023,martijp01
FALSE,FALSE,Noelvi Marte,1,114,15,36,7,0,3,15,6,.316,.456,0,52,0,2023,marteno01
FALSE,FALSE,Cade Marlowe,1,88,14,21,3,2,3,11,4,.239,.420,0,37,0,2023,marloca01
FALSE,FALSE,Drew Maggi,1,6,1,2,1,0,0,1,0,.333,.500,0,3,0,2023,maggidr01
FALSE,FALSE,Irving Lopez,1,11,0,0,0,0,0,1,0,.000,.000,0,0,0,2023,lopezir01
FALSE,FALSE,Marco Luciano,1,39,4,9,3,0,0,0,1,.231,.308,0,12,0,2023,luciama01
FALSE,FALSE,Nathan Lukes,1,26,4,5,1,1,0,2,0,.192,.308,0,8,0,2023,lukesna01
FALSE,FALSE,Nick Loftin,1,62,10,20,5,1,0,10,2,.323,.435,0,27,0,2023,loftini01
FALSE,FALSE,Andre Lipcius,1,35,3,10,1,0,1,4,0,.286,.400,0,14,0,2023,lipcian01
FALSE,FALSE,Johan Rojas,1,149,24,45,9,2,2,23,14,.302,.430,0,64,0,2023,rojasjo03
FALSE,FALSE,José Rodriguez,1,0,1,0,0,0,0,0,0,.000,.000,0,0,0,2023,rodrijo07
FALSE,FALSE,Endy Rodríguez,1,186,27,41,7,2,3,13,0,.220,.328,0,61,0,2023,rodrien01
FALSE,FALSE,Blake Rutherford,1,35,4,6,0,0,0,2,0,.171,.171,0,6,0,2023,ruthebl01
FALSE,FALSE,Blake Sabol,1,310,36,73,10,0,13,44,4,.235,.394,0,122,0,2023,sabolbl01
FALSE,FALSE,César Salazar,1,18,1,2,0,0,0,0,0,.111,.111,0,2,0,2023,salazce01
FALSE,FALSE,Nolan Schanuel,1,109,19,30,3,0,1,6,0,.275,.330,0,36,0,2023,schanno01
FALSE,FALSE,Davis Schneider,1,116,23,32,12,1,8,20,1,.276,.603,0,70,0,2023,schneda03
FALSE,FALSE,Casey Schmitt,1,253,28,52,15,0,5,30,2,.206,.324,0,82,0,2023,schmica01
FALSE,FALSE,Chandler Seagle,1,1,0,0,0,0,0,0,0,.000,.000,0,0,0,2023,seaglch01
FALSE,FALSE,Ceddanne Rafaela,1,83,11,20,6,0,2,5,3,.241,.386,0,32,0,2023,rafaece01
FALSE,FALSE,Logan Porter,1,31,4,6,1,0,1,3,0,.194,.323,0,10,0,2023,portelo01
FALSE,FALSE,Brayan Rocchio,1,81,9,20,6,0,0,8,0,.247,.321,0,26,0,2023,rocchbr01
FALSE,FALSE,Zach Remillard,1,147,16,37,7,0,1,18,4,.252,.320,0,47,0,2023,remilza01
FALSE,FALSE,Kyren Paris,1,40,4,4,0,0,0,1,3,.100,.100,0,4,0,2023,parisky01
FALSE,FALSE,Joey Ortiz,1,33,4,7,1,0,0,4,0,.212,.242,0,8,0,2023,ortizjo06
FALSE,FALSE,Jonathan Ornelas,1,7,2,1,0,0,0,0,0,.143,.143,0,1,0,2023,orneljo01
FALSE,FALSE,Blake Perkins,1,143,28,31,7,0,4,20,5,.217,.350,0,50,0,2023,perkibl01
FALSE,FALSE,Everson Pereira,1,93,6,14,4,0,0,10,4,.151,.194,0,18,0,2023,pereiev01
FALSE,FALSE,Andruw Monasterio,1,282,38,73,14,1,3,27,7,.259,.348,0,98,0,2023,monasan01
FALSE,FALSE,Coco Montes,1,38,3,7,2,0,1,3,0,.184,.316,0,12,0,2023,monteco01
FALSE,FALSE,Ryan Noda,1,406,63,93,22,1,16,54,3,.229,.406,0,165,0,2023,nodary01
FALSE,FALSE,Dane Myers,1,67,9,18,3,0,1,9,1,.269,.358,0,24,0,2023,myersda01
FALSE,FALSE,Zach Neto,1,289,38,65,17,0,9,34,5,.225,.377,0,109,0,2023,netoza01
FALSE,FALSE,Brett Sullivan,1,81,7,17,3,0,1,6,0,.210,.284,0,23,0,2023,sullibr01
FALSE,FALSE,Samad Taylor,1,60,11,12,2,1,0,4,8,.200,.267,0,16,0,2023,taylosa03
FALSE,FALSE,José Tena,1,31,2,7,2,0,0,3,0,.226,.290,0,9,0,2023,tenajo01
FALSE,FALSE,Enmanuel Valdez,1,139,17,37,8,0,6,19,5,.266,.453,0,63,0,2023,valdeen01
FALSE,FALSE,Jared Triolo,1,181,30,54,9,0,3,21,6,.298,.398,0,72,0,2023,triolja01
FALSE,FALSE,Brice Turang,1,404,46,88,9,3,6,34,26,.218,.300,0,121,0,2023,turanbr02
FALSE,FALSE,Tyler Soderstrom,1,125,9,20,1,0,3,7,0,.160,.240,0,30,0,2023,soderty01
FALSE,FALSE,Braden Shewmake,1,4,0,0,0,0,0,0,0,.000,.000,0,0,0,2023,shewmbr01
FALSE,FALSE,Jordan Westburg,1,208,26,54,17,2,3,23,4,.260,.404,0,84,0,2023,westbjo01
FALSE,FALSE,Austin Wells,1,70,8,16,6,0,4,13,0,.229,.486,0,34,0,2023,wellsau01
FALSE,FALSE,Alika Williams,1,101,7,20,5,0,0,6,0,.198,.248,0,25,0,2023,willial04
FALSE,FALSE,Joey Wiemer,1,367,48,75,19,0,13,42,11,.204,.362,0,133,0,2023,wiemejo01
FALSE,FALSE,Forrest Wall,1,13,6,6,2,0,1,2,5,.462,.846,0,11,0,2023,wallfo01
FALSE,FALSE,Jordan Walker,1,420,51,116,19,2,16,51,7,.276,.445,0,187,0,2023,walkejo02
FALSE,FALSE,Anthony Volpe,1,541,62,113,23,4,21,60,24,.209,.383,0,207,1,2023,volpean01
FALSE,FALSE,Weston Wilson,1,16,5,5,0,0,1,2,3,.313,.500,0,8,0,2023,wilsowe01
FALSE,FALSE,Masyn Winn,1,122,8,21,2,0,2,12,2,.172,.238,0,29,0,2023,winnma01
FALSE,FALSE,Brett Wisely,1,120,10,21,5,0,2,8,2,.175,.267,0,32,0,2023,wiselbr01
FALSE,FALSE,Jacob Young,1,107,9,27,7,1,0,12,13,.252,.336,0,36,0,2023,youngja03
FALSE,FALSE,Masataka Yoshida,1,537,71,155,33,3,15,72,8,.289,.445,0,239,0,2023,yoshima02
FALSE,FALSE,Marcus Wilson,1,5,1,1,0,0,0,0,0,.200,.200,0,1,0,2022,wilsoma02
FALSE,FALSE,Steele Walker,1,14,1,1,0,0,1,1,0,.071,.286,0,4,0,2022,walkest01
FALSE,FALSE,Travis Swaggerty,1,9,0,1,0,0,0,0,0,.111,.111,0,1,0,2022,swaggtr01
FALSE,FALSE,Simon Muzziotti,1,7,0,1,0,0,0,0,0,.143,.143,0,1,0,2022,muzzisi01
FALSE,FALSE,Nate Mondou,1,2,0,0,0,0,0,0,0,.000,.000,0,0,0,2022,mondona01
FALSE,FALSE,Joe Perez,1,1,0,0,0,0,0,0,0,.000,.000,0,0,0,2022,perezjo01
FALSE,FALSE,Israel Pineda,1,13,1,1,0,0,0,0,0,.077,.077,0,1,0,2022,pinedis01
FALSE,FALSE,Nick Plummer,1,29,4,4,1,0,2,6,0,.138,.379,0,11,0,2022,plummni01
FALSE,FALSE,Jermaine Palacios,1,70,8,10,0,0,2,6,0,.143,.229,0,16,0,2022,palacje01
FALSE,FALSE,Michael Papierski,1,91,7,13,1,0,1,4,0,.143,.187,0,17,0,2022,papiemi01
FALSE,FALSE,Chuckie Robinson,1,59,3,8,2,0,2,5,0,.136,.271,0,16,0,2022,robinch03
FALSE,FALSE,Kramer Robertson,1,1,0,0,0,0,0,1,0,.000,.000,0,0,0,2022,roberkr01
FALSE,FALSE,Ford Proctor,1,18,3,2,0,0,1,6,0,.111,.278,0,5,0,2022,proctfo01
FALSE,FALSE,Esteban Quiroz,1,40,3,11,0,0,0,3,1,.275,.275,0,11,0,2022,quiroes01
FALSE,FALSE,Donny Sands,1,3,0,0,0,0,0,0,0,.000,.000,0,0,0,2022,sandsdo01
FALSE,FALSE,Luis Liberato,1,5,0,0,0,0,0,0,0,.000,.000,0,0,0,2022,liberlu01
FALSE,FALSE,Christian Lopes,1,9,0,0,0,0,0,0,0,.000,.000,0,0,0,2022,lopesch01
FALSE,FALSE,David MacKinnon,1,50,2,7,0,0,0,6,0,.140,.140,0,7,0,2022,mackida01
FALSE,FALSE,Mickey McDonald,1,4,0,0,0,0,0,0,0,.000,.000,0,0,0,2022,mcdonmi01
FALSE,FALSE,J. J. Matijevic,1,67,7,14,2,0,2,5,1,.209,.328,0,22,0,2022,matijjj01
FALSE,FALSE,Bryan Lavastida,1,12,0,1,0,0,0,0,0,.083,.083,0,1,0,2022,lavasbr01
FALSE,FALSE,Jack Larsen,1,1,0,0,0,0,0,0,0,.000,.000,0,0,0,2022,larseja01
FALSE,FALSE,Charles Leblanc,1,156,18,41,10,0,4,11,4,.263,.404,0,63,0,2022,leblach01
FALSE,FALSE,Jason Krizan,1,8,0,1,0,0,0,0,0,.125,.125,0,1,0,2022,krizaja01
FALSE,FALSE,Gosuke Katoh,1,7,2,1,1,0,0,0,0,.143,.286,0,2,0,2022,katohgo01
FALSE,FALSE,Jordan Groshans,1,61,9,16,0,0,1,2,0,.262,.311,0,19,0,2022,groshjo01
FALSE,FALSE,Dermis Garcia,1,116,13,24,6,0,5,20,0,.207,.388,0,45,0,2022,garcide02
FALSE,FALSE,Elier Hernandez,1,33,4,6,2,0,0,3,0,.182,.242,0,8,0,2022,hernael02
FALSE,FALSE,Brewer Hicklen,1,4,1,0,0,0,0,0,0,.000,.000,0,0,0,2022,hicklbr01
FALSE,FALSE,Ben DeLuzio,1,20,3,3,1,0,0,0,0,.150,.200,0,4,0,2022,deluzbe01
FALSE,FALSE,Yusniel Diaz,1,1,0,0,0,0,0,0,0,.000,.000,0,0,0,2022,diazyu01
FALSE,FALSE,Brendon Davis,1,10,2,2,0,0,0,0,1,.200,.200,0,2,0,2022,davisbr04
FALSE,FALSE,Joe Dunand,1,10,2,3,1,0,1,1,0,.300,.700,0,7,0,2022,dunanjo01
FALSE,FALSE,Jerar Encarnacion,1,77,7,14,3,0,3,14,2,.182,.338,0,26,0,2022,encarje01
FALSE,FALSE,Lucius Fox,1,25,2,2,0,0,0,2,1,.080,.080,0,2,0,2022,foxlu01
FALSE,FALSE,Ryan Aguilar,1,22,2,3,1,0,0,2,0,.136,.182,0,4,0,2022,aguilry01
FALSE,FALSE,Wynton Bernard,1,42,9,12,1,0,0,3,3,.286,.310,0,13,0,2022,bernawy01
FALSE,FALSE,Mark Contreras,1,58,9,7,1,0,3,6,1,.121,.293,0,17,0,2022,contrma01
FALSE,FALSE,Narciso Crook,1,8,1,2,1,0,0,2,0,.250,.375,0,3,0,2022,crookna01
FALSE,FALSE,Erick Castillo,1,8,0,2,0,0,0,0,0,.250,.250,0,2,0,2021,castier01
FALSE,FALSE,Ivan Castillo,1,3,0,1,0,0,0,1,0,.333,.333,0,1,0,2021,castiiv01
FALSE,FALSE,Trey Amburgey,1,4,0,0,0,0,0,0,0,.000,.000,0,0,0,2021,amburtr01
FALSE,FALSE,Johneshwy Fargas,1,52,4,13,3,2,0,5,1,.250,.385,0,20,0,2021,fargajo01
FALSE,FALSE,Ryan Dorow,1,6,0,0,0,0,0,0,0,.000,.000,0,0,0,2021,dorowry01
FALSE,FALSE,Jose Devers,1,41,7,10,3,0,0,5,0,.244,.317,0,13,0,2021,deverjo01
FALSE,FALSE,Greg Deichmann,1,30,0,4,0,0,0,1,0,.133,.133,0,4,0,2021,deichgr01
FALSE,FALSE,Alex De Goti,1,6,2,2,0,0,0,1,0,.333,.333,0,2,0,2021,degotal01
FALSE,FALSE,Chris Gittens,1,36,1,4,0,0,1,5,0,.111,.194,0,7,0,2021,gittech01
FALSE,FALSE,Trent Giambrone,1,13,0,2,0,0,0,0,0,.154,.154,0,2,0,2021,giambtr01
FALSE,FALSE,Taylor Gushue,1,4,0,0,0,0,0,0,0,.000,.000,0,0,0,2021,gushuta01
FALSE,FALSE,Jack Kruger,1,0,0,0,0,0,0,0,0,.000,.000,0,0,0,2021,krugeja01
FALSE,FALSE,Scott Hurst,1,5,0,0,0,0,0,0,0,.000,.000,0,0,0,2021,hurstsc01
FALSE,FALSE,Brian Miller,1,11,1,3,0,0,0,0,0,.273,.273,0,3,0,2021,millebr03
FALSE,FALSE,Luis Marte,1,6,2,1,0,0,0,0,0,.167,.167,0,1,0,2021,martelu02
FALSE,FALSE,Jack Lopez,1,13,2,2,2,0,0,0,0,.154,.308,0,4,0,2021,lopezja03
FALSE,FALSE,Corey Ray,1,2,1,0,0,0,0,0,0,.000,.000,0,0,0,2021,rayco01
FALSE,FALSE,Yohel Pozo,1,74,8,21,4,0,1,9,0,.284,.378,0,28,0,2021,pozoyo01
FALSE,FALSE,Jacob Robson,1,7,1,0,0,0,0,0,0,.000,.000,0,0,0,2021,robsoja01
FALSE,FALSE,Webster Rivas,1,68,8,15,2,0,2,4,0,.221,.338,0,23,0,2021,rivaswe01
FALSE,FALSE,Jakson Reetz,1,2,1,1,1,0,0,0,0,.500,1.000,0,2,0,2021,reetzja01
FALSE,FALSE,Hunter Owen,1,4,0,0,0,0,0,0,0,.000,.000,0,0,0,2021,owenhu01
FALSE,FALSE,DJ Peters,1,223,29,44,9,1,13,38,2,.197,.422,0,94,0,2021,peterdj01
FALSE,FALSE,Tyler Payne,1,2,0,0,0,0,0,0,0,.000,.000,0,0,0,2021,paynety01
FALSE,FALSE,Curtis Terry,1,45,3,4,2,0,0,1,0,.089,.133,0,6,0,2021,terrycu01
FALSE,FALSE,Troy Stokes,1,18,2,2,1,0,0,2,1,.111,.167,0,3,0,2021,stoketr01
FALSE,FALSE,Ryan Vilade,1,6,0,0,0,0,0,0,0,.000,.000,0,0,0,2021,viladry01
FALSE,FALSE,Jacob Wilson,1,20,3,3,1,1,0,1,0,.150,.300,0,6,0,2021,wilsoja03
FALSE,FALSE,Cody Wilson,1,1,0,0,0,0,0,0,0,.000,.000,0,0,0,2021,wilsoco01
FALSE,FALSE,Colton Welker,1,37,7,7,1,0,0,2,0,.189,.216,0,8,0,2021,welkeco01
FALSE,FALSE,Elliot Soto,1,6,2,2,1,0,0,0,0,.333,.500,0,3,0,2020,sotoel01
FALSE,FALSE,Jorge Ona,1,12,3,3,1,0,1,2,0,.250,.583,0,7,0,2020,onajo01
FALSE,FALSE,Brian Navarreto,1,5,0,2,0,0,0,0,0,.400,.400,0,2,0,2020,navarbr01
FALSE,FALSE,Joe McCarthy,1,10,0,0,0,0,0,0,0,.000,.000,0,0,0,2020,mccarjo04
FALSE,FALSE,Sherten Apostel,1,20,1,2,1,0,0,0,0,.100,.150,0,3,0,2020,apostsh01
FALSE,FALSE,Luis Alexander Basabe,1,14,5,2,0,0,0,1,2,.143,.143,0,2,0,2020,basablu01
FALSE,FALSE,Ryan Court,1,24,1,5,1,0,1,5,0,.208,.375,0,9,0,2019,courtry01
FALSE,FALSE,Zach Green,1,14,1,2,1,0,0,1,0,.143,.214,0,3,0,2019,greenza01
FALSE,FALSE,Johnny Davis,1,4,5,1,0,1,0,0,0,.250,.750,0,3,0,2019,davisjo06
FALSE,FALSE,Nick Dini,1,56,11,11,3,0,2,6,0,.196,.357,0,20,0,2019,dinini01
FALSE,FALSE,Seth Mejias-Brean,1,30,3,7,2,0,2,5,0,.233,.500,0,15,0,2019,mejiase01
FALSE,FALSE,Eric Stamets,1,41,4,2,1,0,0,2,0,.049,.073,0,3,0,2019,stameer01
FALSE,FALSE,Blake Trahan,1,14,2,3,0,0,0,0,0,.214,.214,0,3,0,2018,trahabl01
FALSE,FALSE,Carlos Tocci,1,120,11,27,3,2,0,5,0,.225,.283,0,34,0,2018,toccica01
FALSE,FALSE,Engelb Vielma,1,7,1,1,0,0,0,0,0,.143,.143,0,1,0,2018,vielmen01
FALSE,FALSE,Jesmuel Valentin,1,79,8,14,5,1,1,6,0,.177,.304,0,24,0,2018,valenje01
FALSE,FALSE,Kevin Kaczmarski,1,4,0,0,0,0,0,0,0,.000,.000,0,0,0,2018,kaczmke01
FALSE,FALSE,Sherman Johnson,1,10,0,0,0,0,0,0,0,.000,.000,0,0,0,2018,johnssh01
FALSE,FALSE,Braxton Lee,1,17,0,3,0,0,0,2,0,.176,.176,0,3,0,2018,leebr01
