InductedToHallOfFame,OnHallOfFameBallot,FullPlayerName,YearsPlayed,AB,R,H,Doubles,Triples,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,MVPs,TripleCrowns,GoldGloves,MajorLeaguePlayerOfTheYearAwards,TB,TotalPlayerAwards,LastYearPlayed,ID
FALSE,FALSE,Matt Davidson,4,926,103,209,45,1,49,143,0,0.225701943844492,0.435205183585313,0,0,0,0,0,403,0,2018,7926
FALSE,FALSE,Chase d'Arnaud,7,550,68,122,27,5,5,40,29,0.221818181818182,0.316363636363636,0,0,0,0,0,174,0,2018,7927
FALSE,FALSE,Alcides Escobar,11,5307,605,1367,224,54,41,442,174,0.257584322592802,0.343320143207085,1,0,0,1,0,1822,2,2018,7928
FALSE,FALSE,A. J. Ellis,11,1948,194,466,82,3,44,229,2,0.239219712525667,0.352156057494867,0,0,0,0,0,686,0,2018,7929
FALSE,FALSE,Daniel Castro,3,272,24,57,4,1,3,18,1,0.209558823529412,0.264705882352941,0,0,0,0,0,72,0,2018,7930
FALSE,FALSE,Lonnie Chisenhall,8,2159,261,578,132,10,64,296,20,0.267716535433071,0.427049559981473,0,0,0,0,0,922,0,2018,7931
FALSE,FALSE,Yoenis Cespedes,7,3160,472,865,172,24,163,524,43,0.27373417721519,0.498101265822785,2,0,0,1,0,1574,3,2018,7932
FALSE,FALSE,Tony Cruz,7,621,51,134,33,3,6,61,0,0.215780998389694,0.307568438003221,0,0,0,0,0,191,0,2018,7933
FALSE,FALSE,Gregor Blanco,10,2929,394,746,118,39,26,235,122,0.254694434960737,0.348241720723796,0,0,0,0,0,1020,0,2018,7934
FALSE,FALSE,Jabari Blash,3,274,35,51,9,0,8,22,4,0.186131386861314,0.306569343065693,0,0,0,0,0,84,0,2018,7935
FALSE,FALSE,Christopher Bostick,2,43,6,11,3,0,0,3,0,0.255813953488372,0.325581395348837,0,0,0,0,0,14,0,2018,7936
FALSE,FALSE,Jose Briceno,1,117,12,28,2,0,5,10,0,0.239316239316239,0.384615384615385,0,0,0,0,0,45,0,2018,7937
FALSE,FALSE,Dan Butler,2,25,1,5,3,0,0,3,0,0.2,0.32,0,0,0,0,0,8,0,2018,7938
FALSE,FALSE,Carlos Asuaje,3,520,45,125,24,2,6,42,1,0.240384615384615,0.328846153846154,0,0,0,0,0,171,0,2018,7939
FALSE,FALSE,Francisco Arcia,1,103,10,21,5,0,6,23,1,0.203883495145631,0.427184466019417,0,0,0,0,0,44,0,2018,7940
FALSE,FALSE,John Andreoli,1,61,4,14,2,0,0,4,2,0.229508196721311,0.262295081967213,0,0,0,0,0,16,0,2018,7941
FALSE,FALSE,Lane Adams,3,137,30,36,5,1,7,26,11,0.262773722627737,0.467153284671533,0,0,0,0,0,64,0,2018,7942
FALSE,FALSE,Pedro Alvarez,9,2980,365,704,131,6,162,472,15,0.236241610738255,0.447315436241611,1,0,0,0,0,1333,1,2018,7943
FALSE,FALSE,Brandon Barnes,6,1172,133,284,56,9,20,102,22,0.242320819112628,0.356655290102389,0,0,0,0,0,418,0,2018,7944
FALSE,FALSE,Jett Bandy,4,444,43,97,17,0,16,45,2,0.218468468468468,0.364864864864865,0,0,0,0,0,162,0,2018,7945
FALSE,FALSE,Adrian Beltre,21,11068,1524,3166,636,38,477,1707,121,0.286049873509216,0.479671123960969,4,0,0,5,0,5309,9,2018,7946
FALSE,FALSE,Jose Bautista,15,6051,1022,1496,312,17,344,975,70,0.247231862502066,0.474962816063461,6,0,0,0,0,2874,5,2018,7947
FALSE,FALSE,Rafael Bautista,2,31,3,4,0,0,0,0,0,0.129032258064516,0.129032258064516,0,0,0,0,0,4,0,2018,7948
FALSE,FALSE,Kevin Kaczmarski,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,7949
FALSE,FALSE,Sherman Johnson,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,7950
FALSE,FALSE,Ryder Jones,2,158,14,29,5,2,4,8,1,0.183544303797468,0.316455696202532,0,0,0,0,0,50,0,2018,7951
FALSE,FALSE,Austin Jackson,9,4200,621,1145,218,53,65,381,114,0.272619047619048,0.396190476190476,0,0,0,0,0,1664,0,2018,7952
FALSE,FALSE,Matt Holliday,15,7009,1157,2096,468,32,316,1220,108,0.299044086174918,0.510201169924383,7,0,0,0,0,3576,6,2018,7953
FALSE,FALSE,Jose Lobaton,9,1134,109,244,47,4,21,107,0,0.215167548500882,0.319223985890653,0,0,0,0,0,362,0,2018,7954
FALSE,FALSE,Braxton Lee,1,17,0,3,0,0,0,2,0,0.176470588235294,0.176470588235294,0,0,0,0,0,3,0,2018,7955
FALSE,FALSE,Spencer Kieboom,2,125,17,29,5,0,2,13,0,0.232,0.32,0,0,0,0,0,40,0,2018,7956
FALSE,FALSE,Patrick Kivlehan,3,212,31,44,5,3,10,28,1,0.207547169811321,0.400943396226415,0,0,0,0,0,85,0,2018,7957
FALSE,FALSE,Ty Kelly,3,158,21,32,8,1,3,21,0,0.20253164556962,0.322784810126582,0,0,0,0,0,51,0,2018,7958
FALSE,FALSE,Pete Kozma,7,735,89,158,33,4,5,62,8,0.214965986394558,0.291156462585034,0,0,0,0,0,214,0,2018,7959
FALSE,FALSE,Evan Gattis,6,2443,299,605,116,12,139,410,3,0.247646336471551,0.475644699140401,0,0,0,0,0,1162,0,2018,7960
FALSE,FALSE,Adolis Garcia,1,17,3,2,1,0,0,1,0,0.117647058823529,0.176470588235294,0,0,0,0,0,3,0,2018,7961
FALSE,FALSE,Craig Gentry,10,1242,180,325,47,14,7,104,94,0.261674718196457,0.338969404186795,0,0,0,0,0,421,0,2018,7962
FALSE,FALSE,Chris Gimenez,10,927,118,202,43,1,24,89,5,0.217907227615965,0.344120819848975,0,0,0,0,0,319,0,2018,7963
FALSE,FALSE,Miguel Gomez,2,48,6,12,2,0,0,3,0,0.25,0.291666666666667,0,0,0,0,0,14,0,2018,7964
FALSE,FALSE,Adrian Gonzalez,15,7139,997,2050,437,12,317,1202,6,0.287155063734417,0.484941868609049,5,0,0,4,0,3462,6,2018,7965
FALSE,FALSE,Alfredo Gonzalez,1,9,0,1,0,0,0,1,0,0.111111111111111,0.111111111111111,0,0,0,0,0,1,0,2018,7966
FALSE,FALSE,Pedro Florimon,8,788,96,166,35,7,12,73,26,0.210659898477157,0.318527918781726,0,0,0,0,0,251,0,2018,7967
FALSE,FALSE,Dustin Fowler,2,192,19,43,3,2,6,23,6,0.223958333333333,0.354166666666667,0,0,0,0,0,68,0,2018,7968
FALSE,FALSE,Nolan Fontana,2,31,2,2,0,0,2,2,1,0.0645161290322581,0.258064516129032,0,0,0,0,0,8,0,2018,7969
FALSE,FALSE,Nick Franklin,6,833,83,178,39,5,24,96,17,0.213685474189676,0.358943577430972,0,0,0,0,0,299,0,2018,7970
FALSE,FALSE,Phillip Evans,2,54,5,13,2,0,0,2,1,0.240740740740741,0.277777777777778,0,0,0,0,0,15,0,2018,7971
FALSE,FALSE,Johnny Field,1,221,28,49,13,0,9,21,4,0.221719457013575,0.402714932126697,0,0,0,0,0,89,0,2018,7972
FALSE,FALSE,Jose Fernandez,1,116,9,31,8,0,2,11,1,0.267241379310345,0.387931034482759,0,0,0,0,0,45,0,2018,7973
FALSE,FALSE,Brandon Guyer,7,1291,184,323,72,5,32,137,22,0.250193648334624,0.388071262587142,0,0,0,0,0,501,0,2018,7974
FALSE,FALSE,Gabriel Guerrero,1,18,1,3,0,0,1,1,0,0.166666666666667,0.333333333333333,0,0,0,0,0,6,0,2018,7975
FALSE,FALSE,Chase Headley,12,5088,637,1337,272,16,130,596,93,0.262775157232704,0.399174528301887,0,0,0,1,0,2031,2,2018,7976
FALSE,FALSE,Dilson Herrera,3,236,24,48,8,2,11,28,2,0.203389830508475,0.394067796610169,0,0,0,0,0,93,0,2018,7977
FALSE,FALSE,Chris Stewart,12,1184,106,272,42,2,9,90,6,0.22972972972973,0.291385135135135,0,0,0,0,0,345,0,2018,7978
FALSE,FALSE,Matt Szczur,5,589,80,136,31,3,12,61,7,0.230899830220713,0.354838709677419,0,0,0,0,0,209,0,2018,7979
FALSE,FALSE,Darnell Sweeney,2,87,9,15,4,1,3,11,0,0.172413793103448,0.344827586206897,0,0,0,0,0,30,0,2018,7980
FALSE,FALSE,Andrew Susac,5,276,31,61,17,2,7,35,0,0.221014492753623,0.373188405797101,0,0,0,0,0,103,0,2018,7981
FALSE,FALSE,Tomas Telis,5,252,25,58,8,3,1,24,0,0.23015873015873,0.297619047619048,0,0,0,0,0,75,0,2018,7982
FALSE,FALSE,Preston Tucker,3,600,65,133,38,1,23,68,0,0.221666666666667,0.403333333333333,0,0,0,0,0,242,0,2018,7983
FALSE,FALSE,Devon Travis,4,1169,155,320,78,4,35,153,14,0.273738237810094,0.437125748502994,0,0,0,0,0,511,0,2018,7984
FALSE,FALSE,Danny Valencia,9,2963,360,795,154,12,96,397,11,0.268309146135673,0.425582180222747,0,0,0,0,0,1261,0,2018,7985
FALSE,FALSE,Jesmuel Valentin,1,79,8,14,5,1,1,6,0,0.177215189873418,0.30379746835443,0,0,0,0,0,24,0,2018,7986
FALSE,FALSE,Chase Utley,16,6857,1103,1885,411,58,259,1025,154,0.274901560449176,0.465072189003938,6,0,0,0,0,3189,6,2018,7987
FALSE,FALSE,Luis Valbuena,11,3148,377,710,169,9,114,367,11,0.225540025412961,0.393583227445997,0,0,0,0,0,1239,0,2018,7988
FALSE,FALSE,Trayce Thompson,4,535,69,110,24,4,22,59,9,0.205607476635514,0.388785046728972,0,0,0,0,0,208,0,2018,7989
FALSE,FALSE,Andrew Toles,3,231,41,66,14,1,8,35,2,0.285714285714286,0.458874458874459,0,0,0,0,0,106,0,2018,7990
FALSE,FALSE,Kelby Tomlinson,4,618,77,164,18,7,3,47,19,0.26537216828479,0.331715210355987,0,0,0,0,0,205,0,2018,7991
FALSE,FALSE,Carlos Tocci,1,120,11,27,3,2,0,5,0,0.225,0.283333333333333,0,0,0,0,0,34,0,2018,7992
FALSE,FALSE,Blake Trahan,1,14,2,3,0,0,0,0,0,0.214285714285714,0.214285714285714,0,0,0,0,0,3,0,2018,7993
FALSE,FALSE,Ramon Torres,2,102,13,23,4,0,0,5,1,0.225490196078431,0.264705882352941,0,0,0,0,0,27,0,2018,7994
FALSE,FALSE,Jake Smolinski,5,608,67,143,20,5,16,67,3,0.235197368421053,0.363486842105263,0,0,0,0,0,221,0,2018,7995
FALSE,FALSE,Brandon Snyder,6,200,27,48,14,1,9,29,0,0.24,0.455,0,0,0,0,0,91,0,2018,7996
FALSE,FALSE,Denard Span,11,5326,773,1498,265,72,71,490,185,0.281261734885468,0.398047315058205,0,0,0,0,0,2120,0,2018,7997
FALSE,FALSE,Steven Souza,5,1590,218,371,68,7,70,198,41,0.233333333333333,0.416981132075472,0,0,0,0,0,663,0,2018,7998
FALSE,FALSE,Moises Sierra,4,469,51,110,27,3,9,41,6,0.23454157782516,0.362473347547974,0,0,0,0,0,170,0,2018,7999
FALSE,FALSE,Luis Sardinas,5,459,50,103,12,2,5,32,10,0.224400871459695,0.291938997821351,0,0,0,0,0,134,0,2018,8000
FALSE,FALSE,Ryan Schimpf,3,446,74,87,19,5,35,78,1,0.195067264573991,0.495515695067265,0,0,0,0,0,221,0,2018,8001
FALSE,FALSE,Engelb Vielma,1,7,1,1,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,1,0,2018,8002
FALSE,FALSE,Christian Villanueva,2,383,47,94,16,0,24,53,3,0.245430809399478,0.475195822454308,0,0,0,0,0,182,0,2018,8003
FALSE,FALSE,Zach Vincej,2,13,2,3,0,0,0,1,0,0.230769230769231,0.230769230769231,0,0,0,0,0,3,0,2018,8004
FALSE,FALSE,Justin Williams,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,8005
FALSE,FALSE,Chris Young,13,4710,668,1109,288,24,191,590,142,0.235456475583864,0.428450106157113,1,0,0,0,0,2018,0,2018,8006
FALSE,FALSE,Eric Young,10,1725,275,422,67,22,13,112,162,0.24463768115942,0.331594202898551,0,0,0,0,0,572,0,2018,8007
FALSE,FALSE,David Wright,14,5998,949,1777,390,26,242,970,196,0.296265421807269,0.490996998999667,7,0,0,2,0,2945,6,2018,8008
FALSE,FALSE,Mike Marjama,2,36,2,6,4,0,1,1,0,0.166666666666667,0.361111111111111,0,0,0,0,0,13,0,2018,8009
FALSE,FALSE,Jefry Marte,4,659,85,146,30,1,30,91,4,0.22154779969651,0.406676783004552,0,0,0,0,0,268,0,2018,8010
FALSE,FALSE,Rafael Lopez,4,174,20,32,3,0,7,26,1,0.183908045977011,0.32183908045977,0,0,0,0,0,56,0,2018,8011
FALSE,FALSE,Dixon Machado,4,458,44,104,21,2,2,37,3,0.22707423580786,0.294759825327511,0,0,0,0,0,135,0,2018,8012
FALSE,FALSE,Bruce Maxwell,3,366,34,88,22,1,5,42,0,0.240437158469945,0.346994535519126,0,0,0,0,0,127,0,2018,8013
FALSE,FALSE,Victor Martinez,16,7297,914,2153,423,3,246,1178,7,0.295052761408798,0.454981499246266,5,0,0,0,0,3320,2,2018,8014
FALSE,FALSE,Joe Mauer,15,6930,1018,2123,428,30,143,923,52,0.306349206349206,0.438672438672439,6,1,0,3,0,3040,10,2018,8015
FALSE,FALSE,Miguel Montero,13,3801,458,973,197,7,126,550,5,0.255985267034991,0.410944488292555,2,0,0,0,0,1562,0,2018,8016
FALSE,FALSE,Adam Moore,9,292,21,58,12,0,7,23,2,0.198630136986301,0.311643835616438,0,0,0,0,0,91,0,2018,8017
FALSE,FALSE,Devin Mesoraco,8,1402,152,325,66,2,58,192,4,0.231811697574893,0.405848787446505,1,0,0,0,0,569,0,2018,8018
FALSE,FALSE,Gift Ngoepe,2,72,12,13,2,1,0,6,0,0.180555555555556,0.236111111111111,0,0,0,0,0,17,0,2018,8019
FALSE,FALSE,Efren Navarro,6,323,36,78,16,2,3,22,2,0.241486068111455,0.331269349845201,0,0,0,0,0,107,0,2018,8020
FALSE,FALSE,Taylor Motter,3,372,42,71,15,0,10,37,13,0.190860215053763,0.311827956989247,0,0,0,0,0,116,0,2018,8021
FALSE,FALSE,Ryan Rua,5,696,95,164,29,2,23,67,15,0.235632183908046,0.382183908045977,0,0,0,0,0,266,0,2018,8022
FALSE,FALSE,Jarrod Saltalamacchia,12,2852,377,662,161,6,110,381,5,0.232117812061711,0.408485273492286,0,0,0,0,0,1165,0,2018,8023
FALSE,FALSE,Andrew Romine,9,1198,149,282,38,5,10,81,40,0.235392320534224,0.300500834724541,0,0,0,0,0,360,0,2018,8024
FALSE,FALSE,Adam Rosales,11,1621,186,367,69,6,48,179,17,0.226403454657619,0.365206662553979,0,0,0,0,0,592,0,2018,8025
FALSE,FALSE,Shane Robinson,9,760,105,168,23,5,7,66,19,0.221052631578947,0.292105263157895,0,0,0,0,0,222,0,2018,8026
FALSE,FALSE,Colby Rasmus,10,3704,536,891,183,21,166,491,35,0.240550755939525,0.435745140388769,0,0,0,0,0,1614,0,2018,8027
FALSE,FALSE,Rob Refsnyder,4,367,46,80,17,1,4,22,8,0.217983651226158,0.302452316076294,0,0,0,0,0,111,0,2018,8028
FALSE,FALSE,Jack Reinheimer,2,35,4,5,0,0,0,0,1,0.142857142857143,0.142857142857143,0,0,0,0,0,5,0,2018,8029
FALSE,FALSE,Tony Renda,2,60,5,11,2,0,0,3,0,0.183333333333333,0.216666666666667,0,0,0,0,0,13,0,2018,8030
FALSE,FALSE,Matt Reynolds,3,215,24,48,9,2,4,19,0,0.223255813953488,0.33953488372093,0,0,0,0,0,73,0,2018,8031
FALSE,FALSE,Jose Reyes,16,7552,1180,2138,387,131,145,719,517,0.283103813559322,0.426641949152542,4,0,0,0,0,3222,2,2018,8032
FALSE,FALSE,Boog Powell,2,141,27,37,6,1,3,12,1,0.26241134751773,0.382978723404255,0,0,0,0,0,54,0,2018,8033
FALSE,FALSE,Dalton Pompey,4,145,25,32,9,2,3,10,8,0.220689655172414,0.372413793103448,0,0,0,0,0,54,0,2018,8034
FALSE,FALSE,Trevor Plouffe,9,2933,364,710,155,10,106,379,12,0.242072962836686,0.410160245482441,0,0,0,0,0,1203,0,2018,8035
FALSE,FALSE,Gregorio Petit,6,458,55,114,29,1,4,35,4,0.248908296943231,0.342794759825328,0,0,0,0,0,157,0,2018,8036
FALSE,FALSE,Brandon Phillips,17,7378,1005,2029,368,35,211,951,209,0.27500677690431,0.420168067226891,3,0,0,4,0,3100,5,2018,8037
FALSE,FALSE,Carlos Perez,4,618,47,133,31,0,11,58,4,0.215210355987055,0.318770226537217,0,0,0,0,0,197,0,2018,8038
FALSE,FALSE,Salvador Perez,8,3537,381,942,177,10,141,503,4,0.266327396098388,0.441617189708793,6,0,0,4,0,1562,7,2018,8039
FALSE,FALSE,Francisco Pena,5,190,18,41,3,0,5,13,1,0.215789473684211,0.310526315789474,0,0,0,0,0,59,0,2018,8040
FALSE,FALSE,Cliff Pennington,11,2799,324,678,120,21,36,242,84,0.242229367631297,0.338692390139335,0,0,0,0,0,948,0,2018,8041
FALSE,FALSE,Nate Orf,1,21,4,2,0,0,1,1,1,0.0952380952380952,0.238095238095238,0,0,0,0,0,5,0,2018,8042
FALSE,FALSE,Paulo Orlando,4,874,98,230,44,10,14,81,18,0.263157894736842,0.384439359267735,0,0,0,0,0,336,0,2018,8043
FALSE,FALSE,Matt Olson,4,1273,194,323,62,0,89,220,2,0.253731343283582,0.512175962293794,0,0,0,0,0,652,0,2019,8044
FALSE,FALSE,Tyler O'Neill,2,271,47,70,11,0,14,39,3,0.25830258302583,0.453874538745387,0,0,0,0,0,123,0,2019,8045
FALSE,FALSE,Rafael Ortega,4,410,41,94,14,1,3,33,17,0.229268292682927,0.290243902439024,0,0,0,0,0,119,0,2019,8046
FALSE,FALSE,Jose Osuna,3,582,86,143,42,4,20,77,0,0.245704467353952,0.434707903780069,0,0,0,0,0,253,0,2019,8047
FALSE,FALSE,Ryan O'Hearn,2,477,55,103,23,3,26,68,0,0.215932914046122,0.440251572327044,0,0,0,0,0,210,0,2019,8048
FALSE,FALSE,Brian O'Grady,1,42,4,8,2,1,2,3,0,0.19047619047619,0.428571428571429,0,0,0,0,0,18,0,2019,8049
FALSE,FALSE,Rougned Odor,6,3020,414,726,142,26,136,428,62,0.240397350993377,0.439735099337748,0,0,0,0,0,1328,0,2019,8050
FALSE,FALSE,Peter O'Brien,4,182,17,38,8,0,11,26,1,0.208791208791209,0.434065934065934,0,0,0,0,0,79,0,2019,8051
FALSE,FALSE,Gerardo Parra,11,4761,620,1312,264,42,88,522,96,0.275572358748162,0.404116782188616,0,0,0,2,0,1924,2,2019,8052
FALSE,FALSE,Steve Pearce,13,2256,290,572,131,8,91,303,13,0.25354609929078,0.439716312056738,0,0,0,0,0,992,0,2019,8053
FALSE,FALSE,Joc Pederson,6,2032,324,473,108,7,123,287,16,0.232775590551181,0.474409448818898,1,0,0,0,0,964,0,2019,8054
FALSE,FALSE,Dustin Pedroia,14,6031,922,1805,394,15,140,725,138,0.299287017078428,0.439230641684629,4,1,0,4,0,2649,7,2019,8055
FALSE,FALSE,Marcell Ozuna,7,3536,467,963,162,20,148,538,26,0.272341628959276,0.455033936651584,2,0,0,1,0,1609,3,2019,8056
FALSE,FALSE,Chris Owings,7,2140,238,515,117,24,34,210,75,0.240654205607477,0.365420560747664,0,0,0,0,0,782,0,2019,8057
FALSE,FALSE,Jarrett Parker,4,354,48,88,17,3,15,51,3,0.248587570621469,0.440677966101695,0,0,0,0,0,156,0,2019,8058
FALSE,FALSE,Daniel Palka,2,501,60,109,15,3,29,71,2,0.217564870259481,0.43313373253493,0,0,0,0,0,217,0,2019,8059
FALSE,FALSE,Joe Panik,6,2422,305,657,121,19,38,233,20,0.271263418662263,0.383980181668043,1,0,0,1,0,930,1,2019,8060
FALSE,FALSE,Hunter Pence,13,6368,887,1786,324,54,242,936,120,0.280464824120603,0.462311557788945,4,0,0,0,0,2944,0,2019,8061
FALSE,FALSE,David Peralta,6,2429,329,704,132,35,85,330,29,0.289831206257719,0.477974475092631,0,0,0,0,0,1161,0,2019,8062
FALSE,FALSE,Roberto Perez,6,1207,138,261,50,4,45,162,1,0.216238608119304,0.376139188069594,0,0,0,0,0,454,0,2019,8063
FALSE,FALSE,Jose Peraza,5,1758,200,480,67,13,28,154,77,0.273037542662116,0.373720136518771,0,0,0,0,0,657,0,2019,8064
FALSE,FALSE,Michael Perez,2,120,15,31,10,0,1,13,0,0.258333333333333,0.366666666666667,0,0,0,0,0,44,0,2019,8065
FALSE,FALSE,Hernan Perez,8,1720,191,434,74,11,45,180,69,0.252325581395349,0.386627906976744,0,0,0,0,0,665,0,2019,8066
FALSE,FALSE,Brett Phillips,3,286,31,58,9,3,8,29,9,0.202797202797203,0.339160839160839,0,0,0,0,0,97,0,2019,8067
FALSE,FALSE,Tommy Pham,6,1819,328,504,87,15,79,239,69,0.277075316107751,0.471687740516767,0,0,0,0,0,858,0,2019,8068
FALSE,FALSE,Josh Phegley,7,1100,127,250,67,1,34,160,2,0.227272727272727,0.382727272727273,0,0,0,0,0,421,0,2019,8069
FALSE,FALSE,Jace Peterson,6,1427,153,325,64,11,20,137,39,0.227750525578136,0.330063069376314,0,0,0,0,0,471,0,2019,8070
FALSE,FALSE,Dustin Peterson,2,46,3,10,4,0,0,6,1,0.217391304347826,0.304347826086957,0,0,0,0,0,14,0,2019,8071
FALSE,FALSE,Kevin Plawecki,5,861,81,188,43,2,17,92,1,0.218350754936121,0.332171893147503,0,0,0,0,0,286,0,2019,8072
FALSE,FALSE,Gregory Polanco,6,2390,349,602,138,17,78,304,81,0.251882845188285,0.421757322175732,0,0,0,0,0,1008,0,2019,8073
FALSE,FALSE,Jorge Polanco,6,1682,232,472,104,18,45,226,29,0.280618311533888,0.444114149821641,1,0,0,0,0,747,0,2019,8074
FALSE,FALSE,A. J. Pollock,8,2585,416,722,159,30,89,311,108,0.279303675048356,0.467311411992263,1,0,0,1,0,1208,1,2019,8075
FALSE,FALSE,Kevin Pillar,7,3062,385,798,193,10,76,318,83,0.260613977792293,0.404637491835402,0,0,0,0,0,1239,0,2019,8076
FALSE,FALSE,Manny Pina,6,881,100,226,48,2,27,108,4,0.256526674233825,0.407491486946652,0,0,0,0,0,359,0,2019,8077
FALSE,FALSE,Chad Pinder,4,972,128,238,52,2,42,120,2,0.244855967078189,0.432098765432099,0,0,0,0,0,420,0,2019,8078
FALSE,FALSE,Stephen Piscotty,5,2059,279,545,124,9,78,295,16,0.26469159786304,0.447304516755707,0,0,0,0,0,921,0,2019,8079
FALSE,FALSE,Jose Pirela,6,909,113,234,55,8,17,82,11,0.257425742574257,0.391639163916392,0,0,0,0,0,356,0,2019,8080
FALSE,FALSE,Buster Posey,11,4575,595,1380,270,9,140,673,23,0.301639344262295,0.456393442622951,6,1,0,1,0,2088,11,2019,8081
FALSE,FALSE,Martin Prado,14,5373,664,1542,316,27,100,609,40,0.286990508096036,0.411688069979527,1,0,0,0,0,2212,0,2019,8082
FALSE,FALSE,Jurickson Profar,6,1616,222,378,80,11,52,197,24,0.233910891089109,0.393564356435644,0,0,0,0,0,636,0,2019,8083
FALSE,FALSE,Cesar Puello,2,159,20,38,5,0,4,21,2,0.238993710691824,0.345911949685535,0,0,0,0,0,55,0,2019,8084
FALSE,FALSE,Yasiel Puig,7,3015,441,834,159,21,132,415,79,0.276616915422886,0.474626865671642,1,0,0,0,0,1431,0,2019,8085
FALSE,FALSE,Victor Reyes,2,488,64,131,21,8,4,37,18,0.26844262295082,0.368852459016393,0,0,0,0,0,180,0,2019,8086
FALSE,FALSE,Pablo Reyes,2,201,27,46,9,2,5,26,1,0.228855721393035,0.368159203980099,0,0,0,0,0,74,0,2019,8087
FALSE,FALSE,Mark Reynolds,13,5432,794,1283,253,14,298,871,64,0.23619293078056,0.452503681885125,0,0,0,0,0,2458,0,2019,8088
FALSE,FALSE,Bryan Reynolds,1,491,83,154,37,4,16,68,3,0.313645621181263,0.503054989816701,0,0,0,0,0,247,0,2019,8089
FALSE,FALSE,Anthony Rendon,7,3424,571,994,245,15,136,546,45,0.290303738317757,0.489778037383178,1,0,0,0,0,1677,3,2019,8090
FALSE,FALSE,Hunter Renfroe,4,1323,176,311,70,3,89,204,10,0.235071806500378,0.494331065759637,0,0,0,0,0,654,0,2019,8091
FALSE,FALSE,Luis Rengifo,1,357,44,85,18,3,7,33,2,0.238095238095238,0.364145658263305,0,0,0,0,0,130,0,2019,8092
FALSE,FALSE,Franmil Reyes,2,755,105,196,28,0,53,112,0,0.259602649006622,0.50728476821192,0,0,0,0,0,383,0,2019,8093
FALSE,FALSE,Yadiel Rivera,5,281,33,50,9,0,1,15,4,0.177935943060498,0.220640569395018,0,0,0,0,0,62,0,2019,8094
FALSE,FALSE,Anthony Rizzo,9,4414,663,1204,262,18,218,729,57,0.272768463978251,0.488445854100589,3,0,0,1,0,2156,4,2019,8095
FALSE,FALSE,Rene Rivera,11,1419,112,313,62,2,41,167,1,0.220577871740662,0.353770260747005,0,0,0,0,0,502,0,2019,8096
FALSE,FALSE,Edwin Rios,1,47,10,13,2,1,4,8,0,0.276595744680851,0.617021276595745,0,0,0,0,0,29,0,2019,8097
FALSE,FALSE,Joey Rickard,4,899,102,222,47,3,20,71,20,0.246941045606229,0.372636262513904,0,0,0,0,0,335,0,2019,8098
FALSE,FALSE,Austin Riley,1,274,41,62,11,1,18,49,0,0.226277372262774,0.470802919708029,0,0,0,0,0,129,0,2019,8099
FALSE,FALSE,JT Riddle,3,668,63,153,29,5,18,79,0,0.229041916167665,0.368263473053892,0,0,0,0,0,246,0,2019,8100
FALSE,FALSE,Michael Reed,4,43,6,8,1,0,0,0,1,0.186046511627907,0.209302325581395,0,0,0,0,0,9,0,2019,8101
FALSE,FALSE,A. J. Reed,4,175,12,26,3,0,4,12,0,0.148571428571429,0.234285714285714,0,0,0,0,0,41,0,2019,8102
FALSE,FALSE,Rangel Ravelo,1,39,4,8,2,0,2,7,0,0.205128205128205,0.41025641025641,0,0,0,0,0,16,0,2019,8103
FALSE,FALSE,Josh Reddick,11,4069,560,1072,197,32,140,531,60,0.26345539444581,0.43081838289506,0,0,0,1,0,1753,1,2019,8104
FALSE,FALSE,Raudy Read,2,22,1,4,0,0,0,0,0,0.181818181818182,0.181818181818182,0,0,0,0,0,4,0,2019,8105
FALSE,FALSE,J. T. Realmuto,6,2526,347,703,150,19,84,326,40,0.278305621536025,0.45249406175772,2,0,0,0,0,1143,0,2019,8106
FALSE,FALSE,Roman Quinn,3,296,41,72,13,5,6,29,23,0.243243243243243,0.381756756756757,0,0,0,0,0,113,0,2019,8107
FALSE,FALSE,Hanley Ramirez,15,6349,1049,1834,375,32,271,917,281,0.288864388092613,0.486060796975902,3,0,0,0,0,3086,4,2019,8108
FALSE,FALSE,Harold Ramirez,1,421,54,116,20,3,11,50,2,0.275534441805226,0.415676959619952,0,0,0,0,0,175,0,2019,8109
FALSE,FALSE,Jose Ramirez,7,2774,451,776,197,22,110,391,117,0.279740447007931,0.485580389329488,2,0,0,0,0,1347,1,2019,8110
FALSE,FALSE,Wilson Ramos,10,3199,334,881,140,2,123,499,1,0.275398562050641,0.435761175367302,2,0,0,0,0,1394,1,2019,8111
FALSE,FALSE,Drew Robinson,3,223,32,45,8,0,9,22,2,0.201793721973094,0.358744394618834,0,0,0,0,0,80,0,2019,8112
FALSE,FALSE,Daniel Robertson,3,707,91,163,32,3,16,72,5,0.230551626591231,0.352192362093352,0,0,0,0,0,249,0,2019,8113
FALSE,FALSE,Ronny Rodriguez,2,467,46,103,19,3,19,63,5,0.220556745182013,0.396145610278373,0,0,0,0,0,185,0,2019,8114
